"Emp ID","Name Prefix","First Name","Middle Initial","Last Name","Gender","E Mail","Father's Name","Mother's Name","Mother's Maiden Name","Date of Birth","Time of Birth","Age in Yrs.","Weight in Kgs.","Date of Joining","Quarter of Joining","Half of Joining","Year of Joining","Month of Joining","Month Name of Joining","Short Month","Day of Joining","DOW of Joining","Short DOW","Age in Company (Years)","Salary","Last % Hike","SSN","Phone No.","Place Name","County","City","State","Zip","Region","User Name","Password"
"687973","Hon.","Myrtle","D","Cockerham","F","myrtle.cockerham@hotmail.com","Wilson Cockerham","Catherina Cockerham","Hughs","7/14/1977","09:09:12 PM","40.07","52","2/28/2010","Q1","H1","2010","2","February","Feb","28","Sunday","Sun","7.42","111757","10%","279-15-1833","216-548-6587","Dayton","Montgomery","Dayton","OH","45402","Midwest","mdcockerham","p&N3Ow>v*p#"
"549267","Mrs.","Un","S","Kellar","F","un.kellar@shell.com","Jeffery Kellar","Alexander Kellar","Keown","1/1/1969","01:51:11 PM","48.6","53","5/18/2006","Q2","H1","2006","5","May","May","18","Thursday","Thu","11.2","195170","25%","316-35-0347","270-676-6915","Guthrie","Todd","Guthrie","KY","42234","South","uskellar","9eYB~:u0S9RQ"
"980381","Mrs.","Clementina","F","Henning","F","clementina.henning@yahoo.co.uk","Herman Henning","Cassidy Henning","Mong","2/20/1972","09:24:55 AM","45.47","48","7/19/2009","Q3","H2","2009","7","July","Jul","19","Sunday","Sun","8.03","60065","0%","302-15-5406","240-869-1935","Patuxent River","St. Mary's","Patuxent River","MD","20670","South","cfhenning","Bg4sYKTg"
"830795","Ms.","Shiela","A","Chenoweth","F","shiela.chenoweth@ntlworld.com","Erich Chenoweth","Faye Chenoweth","Herrera","12/8/1981","05:53:15 AM","35.66","52","5/30/2008","Q2","H1","2008","5","May","May","30","Friday","Fri","9.17","126909","14%","190-86-2442","236-694-7140","Herndon","Fairfax","Herndon","VA","20170","South","sachenoweth","mO\vcaUqN"
"966581","Mr.","Antonia","T","Book","M","antonia.book@yahoo.com","Shirley Book","Natalie Book","Mccubbin","2/11/1980","08:00:03 AM","37.48","73","3/8/2014","Q1","H1","2014","3","March","Mar","8","Saturday","Sat","3.39","64387","12%","433-99-8523","236-467-1547","Stafford","Stafford","Stafford","VA","22555","South","atbook","btle@<|d3"
"227789","Ms.","Maple","P","Kavanaugh","F","maple.kavanaugh@hotmail.com","Roderick Kavanaugh","Reina Kavanaugh","Ramon","10/13/1961","01:20:43 PM","55.83","49","5/12/2016","Q2","H1","2016","5","May","May","12","Thursday","Thu","1.21","102294","15%","379-37-5803","304-423-5076","Sabine","Wyoming","Sabine","WV","25916","South","mpkavanaugh","W!X8py@Q"
"839301","Dr.","Ian","S","Ceballos","M","ian.ceballos@yahoo.com","Chas Ceballos","Rosia Ceballos","Thomasson","7/16/1974","09:30:59 PM","43.06","70","8/16/2000","Q3","H2","2000","8","August","Aug","16","Wednesday","Wed","16.96","163704","14%","125-98-4101","270-704-7811","Morning View","Kenton","Morning View","KY","41063","South","isceballos","m^xbZh]~v1e"
"887137","Mrs.","Sherri","W","Gaudette","F","sherri.gaudette@gmail.com","Rupert Gaudette","Alysia Gaudette","Hoffman","7/23/1975","09:10:27 AM","42.04","55","8/27/2010","Q3","H2","2010","8","August","Aug","27","Friday","Fri","6.92","198350","15%","198-84-1748","423-584-4675","Heiskell","Knox","Heiskell","TN","37754","South","swgaudette","w+whA+^N2{-"
"239447","Ms.","Kenneth","J","Askew","F","kenneth.askew@btinternet.com","Winston Askew","Madalene Askew","Ordonez","7/8/1974","05:47:19 AM","43.08","59","3/12/2000","Q1","H1","2000","3","March","Mar","12","Sunday","Sun","17.39","196658","30%","573-99-8682","229-680-4064","Fitzgerald","Ben Hill","Fitzgerald","GA","31750","South","kjaskew","LKTDSAMnW^8Vln"
"452917","Ms.","Nina","E","Baumann","F","nina.baumann@btinternet.com","Josh Baumann","Cassi Baumann","Kovacs","2/26/1990","12:57:35 AM","27.44","46","12/18/2016","Q4","H2","2016","12","December","Dec","18","Sunday","Sun","0.61","82982","29%","525-99-7090","201-377-7900","Sicklerville","Camden","Sicklerville","NJ","8081","Northeast","nebaumann","OidCEfs>"
"509883","Mr.","Stewart","E","Jason","M","stewart.jason@yahoo.co.in","Roland Jason","Latanya Jason","Rath","10/22/1981","01:50:22 AM","35.79","73","6/12/2008","Q2","H1","2008","6","June","Jun","12","Thursday","Thu","9.13","99906","25%","452-99-2699","262-885-8737","Collins","Manitowoc","Collins","WI","54207","Midwest","sejason","bfIq>YBtYaus7!y"
"468079","Hon.","Ezra","F","Boatright","M","ezra.boatright@hotmail.com","Genaro Boatright","Florencia Boatright","Andrade","2/15/1989","02:15:04 AM","28.47","62","10/19/2014","Q4","H2","2014","10","October","Oct","19","Sunday","Sun","2.78","152577","28%","442-29-1798","210-887-0251","El Paso","El Paso","El Paso","TX","79955","South","efboatright","6cnD}ZY\$?]1M"
"675367","Mrs.","Katia","T","Sotelo","F","katia.sotelo@hotmail.com","Santo Sotelo","Kathryn Sotelo","Delrosario","5/15/1973","12:37:22 AM","44.23","58","5/13/2004","Q2","H1","2004","5","May","May","13","Thursday","Thu","13.22","81471","10%","396-33-4751","803-430-4073","Bamberg","Bamberg","Bamberg","SC","29003","South","ktsotelo","2Z@F1XO7@;T"
"140023","Mr.","Donte","A","Badgett","M","donte.badgett@yahoo.com","Fredrick Badgett","Camille Badgett","Dingus","11/22/1972","05:04:51 AM","44.71","89","1/5/2008","Q1","H1","2008","1","January","Jan","5","Saturday","Sat","9.57","115275","10%","752-09-4146","907-786-1628","Indian","Anchorage Municipality","Indian","AK","99540","West","dabadgett","eI36/-~.RR3"
"326239","Ms.","Nola","F","Gumm","F","nola.gumm@yahoo.com","Jefferson Gumm","Leota Gumm","Birdsong","2/27/1979","03:32:20 PM","38.44","48","7/20/2016","Q3","H2","2016","7","July","Jul","20","Wednesday","Wed","1.02","95337","14%","703-18-6550","503-817-6902","Elmira","Lane","Elmira","OR","97437","West","nfgumm","s:iO*$0NXNQ\>W>"
"508295","Mr.","Fidel","M","Woolfolk","M","fidel.woolfolk@yahoo.com","Austin Woolfolk","Eugenie Woolfolk","Rubin","4/3/1996","01:54:46 AM","21.33","76","5/14/2017","Q2","H1","2017","5","May","May","14","Sunday","Sun","0.21","186017","20%","312-35-4641","215-273-7915","Ramey","Clearfield","Ramey","PA","16671","Northeast","fmwoolfolk","3jL.#KCfq@r94JY"
"225803","Mrs.","Shanell","F","Bussard","F","shanell.bussard@aol.com","Jefferey Bussard","Jaunita Bussard","Pappas","2/18/1982","09:40:20 AM","35.46","57","12/3/2007","Q4","H2","2007","12","December","Dec","3","Monday","Mon","9.66","189573","23%","354-08-8597","228-381-0893","Walls","DeSoto","Walls","MS","38686","South","sfbussard","5n[|8yH\w"
"519405","Ms.","Mozelle","T","Simard","F","mozelle.simard@gmail.com","Doug Simard","Karoline Simard","Ormsby","4/10/1988","04:09:58 PM","29.32","53","11/27/2016","Q4","H2","2016","11","November","Nov","27","Sunday","Sun","0.67","109208","20%","373-37-3996","207-256-8214","Madawaska","Aroostook","Madawaska","ME","4756","Northeast","mtsimard","XcK+YS#._6"
"355775","Dr.","Emanuel","U","Ogrady","M","emanuel.ogrady@exxonmobil.com","Kelly Ogrady","Annabelle Ogrady","Aiello","11/13/1975","03:37:10 PM","41.73","56","8/30/2010","Q3","H2","2010","8","August","Aug","30","Monday","Mon","6.92","69393","15%","438-99-5762","215-354-6428","Madison","Westmoreland","Madison","PA","15663","Northeast","euogrady","t&P@In18|?%v5.e"
"639579","Hon.","Anton","T","Chong","M","anton.chong@earthlink.net","Norberto Chong","Jacque Chong","Schuyler","4/6/1976","03:00:52 PM","41.34","60","6/17/1997","Q2","H1","1997","6","June","Jun","17","Tuesday","Tue","20.13","101562","18%","126-98-5247","314-978-0206","Saint Louis","St. Louis","Saint Louis","MO","63131","Midwest","atchong","HD+:f#iZry<4"
"798313","Hon.","Joe","A","Kenyon","M","joe.kenyon@ibm.com","Randy Kenyon","Hyacinth Kenyon","Guajardo","7/21/1994","11:54:50 AM","23.04","67","12/30/2015","Q4","H2","2015","12","December","Dec","30","Wednesday","Wed","1.58","176883","26%","369-39-7889","231-610-0399","Greenland","Ontonagon","Greenland","MI","49929","Midwest","jakenyon","EF2vy~7FuFQUy]"
"569453","Drs.","Keira","O","Riddle","F","keira.riddle@yahoo.com","Dick Riddle","Cherri Riddle","Gilson","2/26/1960","12:35:48 PM","57.46","41","4/13/2007","Q2","H1","2007","4","April","Apr","13","Friday","Fri","10.3","185444","2%","615-87-2163","405-364-8573","Ponca City","Kay","Ponca City","OK","74602","South","koriddle","fMi!{
-32"
"684197","Ms.","Joellen","I","Gunderson","F","joellen.gunderson@gmail.com","Fredric Gunderson","Cher Gunderson","Crowther","9/9/1982","01:25:11 AM","34.91","59","12/24/2014","Q4","H2","2014","12","December","Dec","24","Wednesday","Wed","2.59","154633","17%","011-94-2427","219-231-3383","Monticello","White","Monticello","IN","47960","Midwest","jigunderson","Ej\.Gn}2vc"
"874225","Ms.","Dottie","M","Wetmore","F","dottie.wetmore@shaw.ca","Terrance Wetmore","Eloise Wetmore","Barrington","4/8/1969","03:39:29 AM","48.34","51","1/19/1993","Q1","H1","1993","1","January","Jan","19","Tuesday","Tue","24.54","85654","19%","695-16-0920","210-341-1102","Forreston","Ellis","Forreston","TX","76041","South","dmwetmore","Z9z<Z9$Ks*}VMO"
"467097","Prof.","Merlin","Q","Thielen","M","merlin.thielen@shaw.ca","Faustino Thielen","Slyvia Thielen","Durkee","4/12/1987","02:33:22 PM","30.32","90","9/26/2010","Q3","H2","2010","9","September","Sep","26","Sunday","Sun","6.84","111697","28%","592-99-1379","210-751-9806","Queen City","Cass","Queen City","TX","75572","South","mqthielen","L7P_Es*Z:Por\U"
"992151","Ms.","Mittie","Y","Julian","F","mittie.julian@gmail.com","Joseph Julian","Luna Julian","Alicea","6/16/1966","10:13:39 PM","51.15","45","3/30/1998","Q1","H1","1998","3","March","Mar","30","Monday","Mon","19.34","60357","17%","612-87-5291","201-364-3182","Pequannock","Morris","Pequannock","NJ","7440","Northeast","myjulian","U8pKT/^hJ"
"206417","Drs.","Maurice","Z","Delarosa","F","maurice.delarosa@gmail.com","Arron Delarosa","Tifany Delarosa","Grooms","3/17/1972","05:05:15 AM","45.39","45","3/31/2012","Q1","H1","2012","3","March","Mar","31","Saturday","Sat","5.33","84345","18%","017-94-4712","231-531-1737","Woodland","Barry","Woodland","MI","48897","Midwest","mzdelarosa","oCpF{DYhyzI<[W]"
"293939","Hon.","Ping","A","Tracy","F","ping.tracy@msn.com","Anthony Tracy","Cathey Tracy","Grenier","6/6/1970","03:14:43 PM","47.18","59","12/20/2006","Q4","H2","2006","12","December","Dec","20","Wednesday","Wed","10.61","62618","9%","558-99-4588","252-508-3980","Claremont","Catawba","Claremont","NC","28610","South","patracy","2lW16y?l9"
"933919","Mr.","Ezekiel","O","Blake","M","ezekiel.blake@gmail.com","Sebastian Blake","Roma Blake","Ozuna","4/20/1993","07:58:28 AM","24.29","75","11/12/2016","Q4","H2","2016","11","November","Nov","12","Saturday","Sat","0.71","121477","30%","343-11-0457","210-732-4695","Martindale","Caldwell","Martindale","TX","78655","South","eoblake","Bp^I0#D+4}U2+"
"811017","Mr.","Roger","R","Rich","M","roger.rich@exxonmobil.com","Zack Rich","Vicenta Rich","Janson","3/13/1962","09:37:24 AM","55.41","61","2/5/2017","Q1","H1","2017","2","February","Feb","5","Sunday","Sun","0.47","178369","14%","505-59-6761","216-532-0337","Tipp City","Miami","Tipp City","OH","45371","Midwest","rrrich","L.6m^1x>:p"
"806947","Mrs.","Micheline","R","Champion","F","micheline.champion@aol.com","Mario Champion","Rhonda Champion","Finkelstein","8/4/1982","02:22:14 AM","35.01","47","1/15/2015","Q1","H1","2015","1","January","Jan","15","Thursday","Thu","2.53","101718","8%","011-94-0756","231-508-4387","Lansing","Ingham","Lansing","MI","48918","Midwest","mrchampion","A{TMSS>hj"
"406559","Hon.","Lorraine","S","Muller","F","lorraine.muller@gmail.com","Doyle Muller","Loria Muller","Buford","10/9/1976","11:57:57 PM","40.83","50","10/28/2002","Q4","H2","2002","10","October","Oct","28","Monday","Mon","14.76","197031","22%","772-02-1653","480-594-9148","Phoenix","Maricopa","Phoenix","AZ","85008","West","lsmuller","Y-PFEpt5c0%"
"343019","Dr.","Carey","Z","Mintz","M","carey.mintz@aol.com","Basil Mintz","Peter Mintz","Mebane","6/27/1976","12:15:01 AM","41.11","50","12/27/2005","Q4","H2","2005","12","December","Dec","27","Tuesday","Tue","11.59","72693","3%","510-33-4677","215-480-4617","Hilltown","Bucks","Hilltown","PA","18927","Northeast","czmintz","pZr1a2D6!iIIplv"
"231719","Mr.","Gonzalo","J","Kiely","M","gonzalo.kiely@aol.com","Joseph Kiely","Marlyn Kiely","Talbert","2/12/1964","01:02:11 AM","53.49","78","8/30/2015","Q3","H2","2015","8","August","Aug","30","Sunday","Sun","1.91","141361","15%","371-37-0544","205-620-5861","Tuscaloosa","Tuscaloosa","Tuscaloosa","AL","35403","South","gjkiely","2~@SN+X9U"
"829123","Mr.","Lonny","V","Haas","M","lonny.haas@gmail.com","Dewey Haas","Amalia Haas","Reeve","7/2/1982","02:50:57 PM","35.1","54","12/9/2014","Q4","H2","2014","12","December","Dec","9","Tuesday","Tue","2.64","166169","20%","020-94-9873","202-921-8263","Washington","District of Columbia","Washington","DC","20245","South","lvhaas","uiOg{v\cg"
"991507","Mr.","Dion","A","Villalpando","M","dion.villalpando@gmail.com","Warren Villalpando","Queenie Villalpando","Tillis","5/9/1994","10:28:01 PM","23.24","59","12/20/2015","Q4","H2","2015","12","December","Dec","20","Sunday","Sun","1.61","140193","22%","463-99-7558","219-687-0778","Danville","Hendricks","Danville","IN","46122","Midwest","davillalpando","KBfrfzlq*IF"
"926611","Ms.","Tricia","P","Sotelo","F","tricia.sotelo@yahoo.com","Roberto Sotelo","Kim Sotelo","Griffen","3/27/1958","02:37:59 AM","59.38","60","10/22/2007","Q4","H2","2007","10","October","Oct","22","Monday","Mon","9.77","84126","26%","323-11-1481","229-660-8474","Conyers","Conyers","Conyers","GA","30207","South","tpsotelo","bwipXv1RB"
"243423","Hon.","Deanne","Y","Mcginty","F","deanne.mcginty@gmail.com","Malcolm Mcginty","Shelby Mcginty","Feltner","6/20/1965","01:35:20 PM","52.14","47","9/27/2004","Q3","H2","2004","9","September","Sep","27","Monday","Mon","12.84","84307","23%","536-71-4606","229-828-8600","Ludowici","Long","Ludowici","GA","31316","South","dymcginty","6bM.j?WJ"
"196811","Mr.","Newton","U","Roby","M","newton.roby@yahoo.com","Frank Roby","Alise Roby","Huston","8/12/1982","10:29:44 AM","34.98","89","10/27/2011","Q4","H2","2011","10","October","Oct","27","Thursday","Thu","5.76","69676","23%","726-18-4422","229-693-5502","Savannah","Chatham","Savannah","GA","31403","South","nuroby","EcLh#Iy.x*Fy"
"855887","Mr.","Rey","E","Hamann","M","rey.hamann@yahoo.co.in","Ray Hamann","Hoa Hamann","Shelton","10/23/1979","04:34:58 PM","37.79","83","9/23/2008","Q3","H2","2008","9","September","Sep","23","Tuesday","Tue","8.85","146797","21%","014-94-8094","270-361-0147","Cannon","Knox","Cannon","KY","40923","South","rehamann","0+.:v~]-#2we0A"
"382515","Hon.","Gwenn","N","Molloy","F","gwenn.molloy@yahoo.com","Blair Molloy","Nguyet Molloy","Bianco","7/25/1966","01:48:43 AM","51.04","44","12/10/2009","Q4","H2","2009","12","December","Dec","10","Thursday","Thu","7.64","133142","10%","605-87-2882","206-986-5223","Elk","Spokane","Elk","WA","99009","West","gnmolloy","HGR!^>]8cQ_9"
"728575","Mr.","Wesley","F","Hollister","M","wesley.hollister@hotmail.co.uk","Kristopher Hollister","Debbra Hollister","Seitz","5/2/1968","12:49:17 AM","49.27","53","4/24/1993","Q2","H1","1993","4","April","Apr","24","Saturday","Sat","24.28","130775","24%","198-84-6456","209-983-4335","San Jose","Santa Clara","San Jose","CA","95110","West","wfhollister","nllTjxTt4.:XiO"
"471873","Ms.","Mirella","P","Eberly","F","mirella.eberly@gmail.com","Kristopher Eberly","Shakita Eberly","Klotz","11/10/1961","12:57:45 PM","55.75","50","10/12/1991","Q4","H2","1991","10","October","Oct","12","Saturday","Sat","25.81","186620","8%","428-99-0335","210-354-9051","Aquilla","Hill","Aquilla","TX","76622","South","mpeberly","9CR]@;K+J_6b?b^"
"904567","Prof.","Noah","F","Kennard","M","noah.kennard@gmail.com","Kerry Kennard","Machelle Kennard","Covert","2/28/1964","02:25:05 PM","53.45","80","3/10/2003","Q1","H1","2003","3","March","Mar","10","Monday","Mon","14.39","100276","14%","631-31-7432","803-300-9238","Cades","Williamsburg","Cades","SC","29518","South","nfkennard","Rog^L?{c"
"385727","Mr.","Terrence","P","Meyer","M","terrence.meyer@yahoo.com","Yong Meyer","Lacy Meyer","Pitre","10/26/1975","12:07:03 AM","41.78","61","11/7/2000","Q4","H2","2000","11","November","Nov","7","Tuesday","Tue","16.73","169570","2%","472-57-6872","803-478-7936","Murrells Inlet","Georgetown","Murrells Inlet","SC","29576","South","tpmeyer","52shTq$emcFe;"
"215629","Mrs.","Lucille","N","Neal","F","lucille.neal@yahoo.com","Chase Neal","Laureen Neal","Dickerson","10/16/1979","02:30:55 PM","37.81","43","12/2/2016","Q4","H2","2016","12","December","Dec","2","Friday","Fri","0.65","160896","12%","195-86-6861","803-746-1151","Mount Pleasant","Charleston","Mount Pleasant","SC","29464","South","lnneal","kABv|}xY"
"516885","Mrs.","Mariann","R","Maloney","F","mariann.maloney@charter.net","Carmelo Maloney","Kia Maloney","Stone","2/12/1984","02:28:58 AM","33.48","53","8/26/2011","Q3","H2","2011","8","August","Aug","26","Friday","Fri","5.93","59291","29%","283-15-7048","262-649-7906","Kiel","Manitowoc","Kiel","WI","53042","Midwest","mrmaloney","WeaDOZ:!/Sz{L"
"406901","Mr.","Chet","M","Beall","M","chet.beall@shaw.ca","Merlin Beall","Evette Beall","Croy","7/15/1993","07:47:08 AM","24.05","83","11/25/2014","Q4","H2","2014","11","November","Nov","25","Tuesday","Tue","2.67","136985","27%","303-37-6301","270-521-1651","London","Laurel","London","KY","40745","South","cmbeall","x}~+^l!^@A?"
"117295","Hon.","Dane","Y","Rickman","M","dane.rickman@gmail.com","Ahmed Rickman","Shiloh Rickman","Ahern","6/14/1968","04:53:29 AM","49.15","66","6/13/2001","Q2","H1","2001","6","June","Jun","13","Wednesday","Wed","16.13","143381","24%","142-23-1804","339-292-1870","Boston","Suffolk","Boston","MA","2125","Northeast","dyrickman","e;!!yX$A*XR}e"
"909369","Mr.","Ali","E","Waldo","M","ali.waldo@gmail.com","Mickey Waldo","Kesha Waldo","Hulse","9/23/1958","10:23:05 AM","58.88","85","8/13/1993","Q3","H2","1993","8","August","Aug","13","Friday","Fri","23.97","49099","18%","001-11-1379","270-418-5898","Taylorsville","Spencer","Taylorsville","KY","40071","South","aewaldo","q^$.B$Owo|6o"
"294661","Mrs.","Shelli","K","Ashe","F","shelli.ashe@aol.com","Rob Ashe","Margie Ashe","Blackwell","11/14/1995","09:46:31 AM","21.72","59","3/2/2017","Q1","H1","2017","3","March","Mar","2","Thursday","Thu","0.41","139301","24%","496-29-7296","209-804-2877","Inglewood","Los Angeles","Inglewood","CA","90398","West","skashe","L~O47Ujl"
"297383","Hon.","Meridith","A","Garton","F","meridith.garton@outlook.com","Jae Garton","Ora Garton","Marine","8/3/1971","01:21:07 AM","46.02","43","7/22/2000","Q3","H2","2000","7","July","Jul","22","Saturday","Sat","17.03","181950","24%","760-12-1835","802-225-8359","Isle La Motte","Grand Isle","Isle La Motte","VT","5463","Northeast","magarton","c<hEO:AhDwnM:EH"
"536023","Ms.","Louella","F","Augustine","F","louella.augustine@gmail.com","Jon Augustine","Lynna Augustine","Kinser","9/10/1981","02:30:55 AM","35.9","55","11/19/2008","Q4","H2","2008","11","November","Nov","19","Wednesday","Wed","8.69","157268","12%","370-37-2244","503-529-9849","Fall Creek","Lane","Fall Creek","OR","97438","West","lfaugustine","hKK4R9Q-U"
"827093","Mrs.","Christina","R","Zack","F","christina.zack@gmail.com","Caleb Zack","Ehtel Zack","Read","10/24/1987","02:02:51 AM","29.78","46","11/10/2012","Q4","H2","2012","11","November","Nov","10","Saturday","Sat","4.72","55217","11%","459-99-3487","319-885-1056","Craig","Plymouth","Craig","IA","51017","Midwest","crzack","G%[dnB}I"
"637941","Dr.","Werner","L","Fowlkes","M","werner.fowlkes@hotmail.com","Harland Fowlkes","Gena Fowlkes","Hartsell","12/22/1983","05:43:33 PM","33.62","68","11/24/2011","Q4","H2","2011","11","November","Nov","24","Thursday","Thu","5.68","76892","14%","466-99-9309","210-282-9449","Thicket","Hardin","Thicket","TX","77374","South","wlfowlkes","x/c?o}.t9rci{"
"276977","Mr.","Damon","C","Leyva","M","damon.leyva@gmail.com","Earnest Leyva","Jesse Leyva","Mori","7/9/1965","12:32:06 AM","52.09","62","1/15/2017","Q1","H1","2017","1","January","Jan","15","Sunday","Sun","0.53","71655","8%","609-87-0750","802-296-6444","East Randolph","Orange","East Randolph","VT","5041","Northeast","dcleyva","MDWoxfZ!>c"
